date,groupes,genre,renouveau,statut,duree,ministre,theme,total
2017-08-29,LR,H,nouveaux,attente,2,Ministère de l'éducation nationale,enseignement secondaire,1
2017-08-29,LR,H,nouveaux,attente,2,Ministère de l’intérieur,papiers d'identité,1
2017-08-29,LR,H,nouveaux,attente,2,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,2
2017-08-29,LR,H,nouveaux,reponse,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-29,LREM,F,nouveaux,attente,2,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-08-29,LREM,F,nouveaux,reponse,1,Ministère de l'Europe et des affaires étrangères,Français de l'étranger,1
2017-08-29,LREM,F,nouveaux,reponse,1,Ministère du travail,emploi et activité,1
2017-08-29,LREM,H,anciens,reponse,1,Ministère de l'économie et des finances,consommation,1
2017-08-29,LREM,H,nouveaux,attente,2,Ministère de l'action et des comptes publics,finances publiques,1
2017-08-29,LREM,H,nouveaux,attente,2,Ministère de l'économie et des finances,économie sociale et solidaire,1
2017-08-29,LREM,H,nouveaux,attente,2,Ministère de l'économie et des finances,mines et carrières,1
2017-08-29,LREM,H,nouveaux,attente,2,Ministère de l’intérieur,départements,1
2017-08-29,LREM,H,nouveaux,attente,2,Ministère de la justice,Parlement,1
2017-08-29,LREM,H,nouveaux,attente,2,Ministère du travail,travail,1
2017-08-29,LREM,H,nouveaux,reponse,1,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-29,MODEM,H,nouveaux,attente,2,Ministère des armées,anciens combattants et victimes de guerre,1
2017-08-29,NG,F,anciens,attente,2,Ministère de l'action et des comptes publics,régime social des indépendants,1
2017-08-29,NG,F,anciens,attente,2,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-08-29,NG,F,anciens,attente,2,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-08-29,NG,F,anciens,attente,2,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-29,NG,F,anciens,attente,2,Ministère des solidarités et de la santé,sécurité sociale,1
2017-08-29,NG,F,anciens,reponse,1,Ministère du travail,emploi et activité,1
2017-08-29,NG,F,anciens,reponse,2,Ministère de l'éducation nationale,fonction publique territoriale,1
2017-08-29,NG,H,anciens,reponse,1,Ministère de l’intérieur,emploi et activité,1
2017-08-29,NI,H,anciens,attente,2,Ministère de l’intérieur,administration,1
2017-09-05,GDR,F,anciens,attente,2,Ministère des sports,sports,1
2017-09-05,GDR,H,anciens,attente,2,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-09-05,GDR,H,anciens,attente,2,Ministère de l'éducation nationale,enseignement,1
2017-09-05,GDR,H,anciens,reponse,0,Ministère du travail,emploi et activité,1
2017-09-05,LC,F,nouveaux,attente,2,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports routiers,1
2017-09-05,LC,F,nouveaux,attente,2,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-09-05,LC,F,nouveaux,attente,2,Ministère de la cohésion des territoires,sécurité des biens et des personnes,1
2017-09-05,LC,F,nouveaux,attente,2,Ministère de la justice,droits fondamentaux,1
2017-09-05,LC,F,nouveaux,attente,2,Ministère des armées,terrorisme,1
2017-09-05,LC,F,nouveaux,attente,2,Ministère du travail,emploi et activité,1
2017-09-05,LC,F,nouveaux,attente,2,Secrétariat d'État, auprès du ministre de l'Europe et des affaires étrangères,élections et référendums,1
2017-09-05,LC,F,nouveaux,attente,2,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-09-05,LC,F,nouveaux,reponse,1,Ministère du travail,professions de santé,1
2017-09-05,LC,H,anciens,attente,2,Ministère de la justice,justice,1
2017-09-05,LC,H,anciens,attente,2,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-09-05,LC,H,anciens,attente,2,Ministère de la transition écologique et solidaire,environnement,1
2017-09-05,LC,H,anciens,attente,2,Ministère des solidarités et de la santé,personnes handicapées,1
2017-09-05,LC,H,anciens,attente,2,Ministère des solidarités et de la santé,professions de santé,2
2017-09-05,LC,H,anciens,attente,2,Ministère des solidarités et de la santé,terrorisme,1
2017-09-05,LC,H,anciens,attente,2,Ministère du travail,retraites : généralités,1
2017-09-05,LC,H,anciens,reponse,1,Ministère de la transition écologique et solidaire,chasse et pêche,1
2017-09-05,LC,H,nouveaux,attente,2,Ministère de l'action et des comptes publics,État,1
2017-09-05,LC,H,nouveaux,attente,2,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-09-05,LC,H,nouveaux,attente,2,Ministère de l'agriculture et de l'alimentation,animaux,1
2017-09-05,LC,H,nouveaux,attente,2,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-09-05,LC,H,nouveaux,attente,2,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-09-05,LC,H,nouveaux,attente,2,Ministère des solidarités et de la santé,professions de santé,1
2017-09-05,LC,H,nouveaux,reponse,1,Ministère des solidarités et de la santé,santé,1
2017-09-05,LFI,F,nouveaux,attente,2,Ministère de l'éducation nationale,droits fondamentaux,1
2017-09-05,LFI,F,nouveaux,reponse,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-09-05,LFI,H,nouveaux,attente,2,Ministère de la transition écologique et solidaire,environnement,1
2017-09-05,LFI,H,nouveaux,attente,2,Ministère du travail,emploi et activité,1
2017-09-05,LFI,H,nouveaux,reponse,0,Ministère du travail,emploi et activité,1
2017-09-05,LR,F,anciens,reponse,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-09-05,LR,F,nouveaux,reponse,0,Ministère des solidarités et de la santé,personnes handicapées,1
2017-09-05,LR,H,anciens,attente,2,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,voirie,1
2017-09-05,LR,H,anciens,attente,2,Ministère de l'agriculture et de l'alimentation,enseignement supérieur,1
2017-09-05,LR,H,anciens,attente,2,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,1
2017-09-05,LR,H,anciens,attente,2,Ministère de la cohésion des territoires,collectivités territoriales,1
2017-09-05,LR,H,anciens,attente,2,Ministère de la justice,justice,1
2017-09-05,LR,H,anciens,attente,2,Ministère de la transition écologique et solidaire,transports aériens,1
2017-09-05,LR,H,anciens,attente,2,Ministère des solidarités et de la santé,professions de santé,1
2017-09-05,LR,H,anciens,attente,2,Ministère des solidarités et de la santé,retraites : généralités,1
2017-09-05,LR,H,anciens,attente,2,Ministère des solidarités et de la santé,santé,1
2017-09-05,LR,H,anciens,attente,2,Ministère des solidarités et de la santé,sécurité des biens et des personnes,1
2017-09-05,LR,H,anciens,attente,2,Secrétariat d'État, auprès de la ministre des armées,anciens combattants et victimes de guerre,1
2017-09-05,LR,H,anciens,reponse,1,Ministère des solidarités et de la santé,santé,1
2017-09-05,LR,H,nouveaux,attente,2,Ministère de l'agriculture et de l'alimentation,agriculture,2
2017-09-05,LR,H,nouveaux,attente,2,Ministère de l'économie et des finances,outre-mer,1
2017-09-05,LR,H,nouveaux,attente,2,Ministère de l'éducation nationale,outre-mer,1
2017-09-05,LR,H,nouveaux,attente,2,Ministère de la transition écologique et solidaire,animaux,1
2017-09-05,LREM,F,anciens,attente,2,Ministère de l'éducation nationale,enseignement,1
2017-09-05,LREM,F,anciens,attente,2,Ministère des solidarités et de la santé,retraites : généralités,1
2017-09-05,LREM,F,nouveaux,attente,2,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports routiers,1
2017-09-05,LREM,F,nouveaux,attente,2,Ministère de l'économie et des finances,industrie,1
2017-09-05,LREM,F,nouveaux,attente,2,Ministère de l’intérieur,police,1
2017-09-05,LREM,F,nouveaux,attente,2,Ministère de l’intérieur,sécurité routière,1
2017-09-05,LREM,F,nouveaux,attente,2,Ministère de l’intérieur,terrorisme,1
2017-09-05,LREM,F,nouveaux,attente,2,Ministère des solidarités et de la santé,enfants,1
2017-09-05,LREM,F,nouveaux,attente,2,Ministère des solidarités et de la santé,professions de santé,2
2017-09-05,LREM,F,nouveaux,attente,2,Ministère du travail,emploi et activité,1
2017-09-05,LREM,F,nouveaux,reponse,0,Ministère du travail,emploi et activité,1
2017-09-05,LREM,F,nouveaux,reponse,1,Ministère de l'agriculture et de l'alimentation,agroalimentaire,1
2017-09-05,LREM,F,nouveaux,reponse,1,Ministère de l'économie et des finances,tourisme et loisirs,1
2017-09-05,LREM,F,nouveaux,reponse,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-09-05,LREM,H,anciens,attente,2,Ministère de l’intérieur,papiers d'identité,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports aériens,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l'action et des comptes publics,services publics,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l'agriculture et de l'alimentation,enseignement agricole,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l'économie et des finances,tourisme et loisirs,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l'éducation nationale,enseignement,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,2
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,santé,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l’intérieur,eau et assainissement,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de l’intérieur,numérique,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de la cohésion des territoires,aménagement du territoire,2
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de la cohésion des territoires,établissements de santé,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de la justice,presse et livres,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de la transition écologique et solidaire,animaux,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère de la transition écologique et solidaire,environnement,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des armées,droits fondamentaux,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des armées,terrorisme,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des armées,Union européenne,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des solidarités et de la santé,assurance maladie maternité,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des solidarités et de la santé,enfants,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des solidarités et de la santé,établissements de santé,2
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des solidarités et de la santé,pauvreté,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des solidarités et de la santé,personnes âgées,1
2017-09-05,LREM,H,nouveaux,attente,2,Ministère des solidarités et de la santé,professions de santé,4
2017-09-05,LREM,H,nouveaux,attente,2,Secrétariat d'État, auprès du ministre de la cohésion des territoires,logement,1
2017-09-05,LREM,H,nouveaux,attente,2,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,logement,1
2017-09-05,LREM,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,établissements de santé,1
2017-09-05,LREM,H,nouveaux,reponse,1,Ministère auprès du ministre de l'Europe et des affaires étrangères, chargé des affaires européennes,Union européenne,1
2017-09-05,LREM,H,nouveaux,reponse,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,3
2017-09-05,LREM,H,nouveaux,reponse,1,Ministère de l’intérieur,aménagement du territoire,1
2017-09-05,LREM,H,nouveaux,reponse,1,Ministère de l’intérieur,Parlement,1
2017-09-05,MODEM,H,nouveaux,attente,2,Ministère de l'éducation nationale,enseignement,1
2017-09-05,NG,F,anciens,attente,2,Ministère de l'action et des comptes publics,outre-mer,1
2017-09-05,NG,F,anciens,attente,2,Ministère de l'éducation nationale,personnes handicapées,1
2017-09-05,NG,F,anciens,attente,2,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-09-05,NG,F,anciens,attente,2,Ministère de l’intérieur,police,1
2017-09-05,NG,F,anciens,attente,2,Ministère de la cohésion des territoires,logement,1
2017-09-05,NG,F,anciens,attente,2,Ministère des solidarités et de la santé,personnes handicapées,1
2017-09-05,NG,F,anciens,attente,2,Ministère des solidarités et de la santé,retraites : généralités,1
2017-09-05,NG,F,anciens,attente,2,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,outre-mer,1
2017-09-05,NG,F,anciens,attente,2,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,numérique,1
2017-09-05,NG,H,anciens,attente,2,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-09-05,NG,H,anciens,attente,2,Ministère des solidarités et de la santé,personnes handicapées,1
2017-09-05,NG,H,anciens,attente,2,Ministère du travail,formation professionnelle et apprentissage,1
2017-09-05,NI,F,anciens,reponse,0,Ministère du travail,emploi et activité,1
2017-09-05,NI,H,nouveaux,attente,2,Ministère de l'éducation nationale,laïcité,1
2017-09-05,NI,H,nouveaux,attente,2,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-09-12,GDR,F,anciens,attente,1,Ministère de l'éducation nationale,enseignement,1
2017-09-12,GDR,F,anciens,attente,1,Ministère des solidarités et de la santé,outre-mer,1
2017-09-12,GDR,F,anciens,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,outre-mer,1
2017-09-12,GDR,F,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,2
2017-09-12,GDR,H,anciens,attente,1,Ministère de l'économie et des finances,commerce et artisanat,1
2017-09-12,GDR,H,nouveaux,attente,1,Ministère de l’intérieur,étrangers,1
2017-09-12,LC,H,anciens,attente,1,Ministère de l'action et des comptes publics,fonction publique territoriale,1
2017-09-12,LC,H,anciens,attente,1,Ministère de l'économie et des finances,économie sociale et solidaire,1
2017-09-12,LC,H,anciens,attente,1,Ministère de l’intérieur,fonctionnaires et agents publics,1
2017-09-12,LC,H,anciens,attente,1,Ministère de la transition écologique et solidaire,animaux,1
2017-09-12,LC,H,anciens,attente,1,Ministère des solidarités et de la santé,chômage,1
2017-09-12,LC,H,anciens,attente,1,Ministère des solidarités et de la santé,famille,1
2017-09-12,LC,H,nouveaux,attente,1,Ministère de l'action et des comptes publics,collectivités territoriales,1
2017-09-12,LC,H,nouveaux,attente,1,Ministère de la culture,audiovisuel et communication,1
2017-09-12,LFI,F,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-09-12,LFI,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,environnement,1
2017-09-12,LFI,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,espace et politique spatiale,1
